time;ax;ay;az;aT
2,3700;0,0013;-0,1805;-0,1996;0,269
2,3710;-0,0945;-0,1826;-0,2784;0,346
2,3710;-0,1579;-0,1253;-0,2465;0,318
2,3720;-0,2491;-0,1047;-0,2273;0,353
2,3720;-0,2940;-0,1001;-0,2005;0,370
2,3720;-0,2683;-0,1142;-0,1490;0,328
2,3800;-0,2164;-0,0888;-0,0260;0,235
2,3800;-0,1522;-0,0658;0,0334;0,169
2,3900;-0,0517;-0,0443;0,0799;0,105
2,3910;0,0242;-0,0387;0,1756;0,181
2,3950;0,0308;0,0107;0,2166;0,219
2,4000;0,0734;0,0380;0,2437;0,257
2,4050;0,1343;0,0539;0,1984;0,246
2,4100;0,2101;0,0610;0,1775;0,282
2,4220;0,2590;0,0773;0,1713;0,320
2,4220;0,3075;0,0969;0,1714;0,365
2,4250;0,3746;0,1210;0,1084;0,408
2,4600;0,3818;0,1366;0,1018;0,418
2,4600;0,3640;0,1572;0,0544;0,400
2,4610;0,3130;0,1373;-0,0349;0,344
2,4610;0,2347;0,0772;-0,1136;0,272
2,4620;0,1718;0,0249;-0,1903;0,258
2,4630;0,1344;-0,0159;-0,2401;0,276
2,4630;0,0838;-0,0223;-0,2392;0,254
2,4690;0,0231;-0,0362;-0,2307;0,235
2,4700;-0,0346;-0,0778;-0,2328;0,248
2,4750;-0,0821;-0,0493;-0,1757;0,200
2,4820;-0,1194;0,0157;-0,1242;0,173
2,4860;-0,1379;0,0164;0,0094;0,139
2,4900;-0,1638;-0,0126;0,0746;0,180
2,4950;-0,1718;-0,0083;0,1350;0,219
2,5010;-0,1488;-0,0008;0,2137;0,260
2,5060;-0,1009;-0,0240;0,2786;0,297
2,5110;-0,1394;-0,0300;0,2330;0,273
2,5160;-0,1349;-0,0071;0,3354;0,362
2,5210;-0,0838;-0,0375;0,1993;0,219
2,5260;-0,0539;-0,0580;0,1992;0,214
2,5470;0,0169;-0,0768;0,1268;0,149
2,5480;0,0953;-0,0650;0,0456;0,124
2,5500;0,1892;-0,0870;0,0017;0,208
